NAME,CATEGORY,ADDRESS,LAT,LNG,ID
Zucchi Studio,General Entertainment,,45.48988075,9.168721058,4fad81d8e4b09c3c72990bd9
Circolo Dei Malfattori,Lounge,,45.44430223,9.176285597,50ce0d1fe4b0d870d83857d0
laboratorio teatrale Anime Antiche,Theater,via Ascanio Sforza 81A,45.44267273,9.175927162,51ab8abf498ec578b05785c0
Chantilly HQ,General Entertainment,Via Lecchi 16,45.44430329,9.1731156,50b41f1ee4b03acff4dea896
PuertoAlegre,Nightclub,Via Borsi 9,45.44325117,9.176044199,4f91dcf5e4b023d6c76a6ace
Monodynamic Studio,Music Venue,Via De Sanctis 12,45.442712,9.173124,4cb81b1bdd41a35d1514d8a0
Salon Parisien,Nightclub,"via Ascanio Sforza, 84",45.44185822,9.176059137,4d4499b159ca2d4352fb1d0f
Connie Douglas,Lounge,Via Bordighera 15,45.44178484,9.173799446,4b058879f964a5201dc822e3
Casa della musica,Nightclub,Via Ascanio Sforza 81,45.44187242,9.175835893,4cb0eeccc5e6a1cd85aad9f6
Scuola Di Teatro Anime Antiche,Comedy Club,Via Ascanio Sforza 81/a,45.44220012,9.176977874,4dea9d8252b11677f0410dc7
Cox 18,Music Venue,,45.4457349,9.17694,56f247ec498e93a37ea8d380
Apollo Club,Lounge,"Via Giosuè Borsi, 9",45.44747773,9.174558567,57e19d3b498efc11824bbcf8
Circolo Mamozzo,Lounge,Via Darwin,45.44548798,9.175674438,5255523411d2fe86afea6297
Sacrestia - Farmacia Alcolica,Cocktail Bar,Via Conchetta 20,45.44568077,9.176664111,4b587e69f964a520795a28e3
Casa Matilda,Lounge,,45.444872,9.176792,5a4567424acb1973fb641128
Il Torchietto,Italian Restaurant,"Via ascanio sforza, 47",45.44719535,9.176929917,4d7fbf48564b8cfa2cbe0b65
Tumbao,Nightclub,,45.444788,9.176136,517ae615e4b0189bde62103c
Cosebelle Magazine 1st Bday Party,General Entertainment,Via Conchetta 20,45.44572359,9.176648282,4ef39f4549010be35d82a87a
Chiarezza,General Entertainment,,45.444999,9.174187,4bc4a1242a89ef3b618ff688
Planet 50,Nightclub,52 Alzaia Naviglio Pavese,45.44647813,9.176440902,4b05887af964a52050c822e3
Nidaba Theatre,Rock Club,via Gola 12,45.44899736,9.175622904,4b4e012ef964a520cfdd26e3
Sixth Sense,Nightclub,4 Via Emilio Gola,45.44896,9.176633,596e997659fe5c3ad7240284
Capitano,Lounge,Via Alzaia Naviglio Pavese 31,45.44898,9.177379,5b1420785a2c91002cab8da1
game over,Nightclub,,45.44846725,9.173132896,5051094ce4b0c32d8c4658a1
TeatroCinque,Theater,"Via Ascanio Sforza, 37",45.448678,9.177416,51685a59498e48080381b8d7
MoneyOnTheFloor,Nightclub,,45.45016,9.174624,53223502498e2362a047689a
Folk Enotecheria,Music Venue,,45.4497048,9.1744454,57109a74498e1b1f9b07b8e6
Lovedom Headquarters,General Entertainment,,45.451115,9.173537398,55b3528a498ef7058e48bf14
#cookebook,General Entertainment,Alzaia Naviglio Pavese 16,45.44997943,9.177424504,528df010498ea4889bda4238
El Sitio,Nightclub,Via Corsico 3,45.45218442,9.173592768,4ef2571cb8f7f381f6d4085e
La Cueva (no art gallery),Music Venue,"Via Vigevano, 2/A",45.452723,9.175522,51704b0b498e41309a78a089
Bruttoposse,Nightclub,,45.452536,9.175727,532231de498e4d362acba50e
Brandstorming temporary store,General Entertainment,Via corsico 3,45.45244,9.1733502,4c14e3cd77cea593f93bd160
Elicriso,General Entertainment,,45.452846,9.175549,5166038be4b0cdde31829f1b
Nastro Say Yes Milano,Performing Arts Venue,Via Corsico 3,45.45232737,9.173442959,4f91af7be4b09347d9c48142
Casetta del Naviglio,Lounge,,45.45142173,9.173240519,4e7514341838f91889b10697
Souare garden,Lounge,,45.451724,9.17441,567dc115498e0671d9ff0567
Sofa Cafe,Cocktail Bar,Ripa di Porta Ticinese 7,45.45203287,9.176716805,4f5aa1c9e4b086681a5e5149
Loft54fd'c,Lounge,Viale Gorizia,45.453984,9.174822,57ab5b8e498e2efa279e7d04
The Do-Over by adidas Originals,General Entertainment,Ripa di Porta Ticinese 21,45.451394,9.175296,4e7f19da775b63f7d78c56f6
iNStradaMI,General Entertainment,via Corsico,45.45225259,9.17345593,52627bd411d280760e47fdbc
Elitabar h17-02,Cocktail Bar,Via Corsico 5,45.45205051,9.173561854,5231eabf498ea763602c877f
Acerrá,Nightclub,,45.452297,9.173316,4fb5137de4b06fa0ebef3f03
Zog Live,Performing Arts Venue,"Ripa di Porta Ticinese, 37",45.45162499,9.17393112,4cf188bbc9af6dcbf54d9a7f
Square Garden,Lounge,Naviglio Grande,45.45160365,9.174087355,5686fd72498e927bced269b4
English Conversations,General Entertainment,,45.453945,9.176542,4e835e4730f88fdf8695aac0
Party Room Di Massimino Dei Navigli,General Entertainment,"Ripa di Porta Ticinese,21",45.45188299,9.174729089,4e3517b28877beb5e9a8302b
Installazione Hana,General Entertainment,Via Corsico 3,45.452259,9.173421,4f8f370de4b068786bdc8d75
¡Más!,Cocktail Bar,Ripa di Porta Ticinese 11,45.45207271,9.176382066,4b914379f964a52030ae33e3
Rimmel CAB,General Entertainment,,45.45275769,9.175352402,51645289e4b0b66afe34a83b
MINI Living,General Entertainment,Via Vigevano 18,45.45346946,9.173081805,570cad1d498eb3e29428dcb8
Le Biciclette,Cocktail Bar,"Via Gian Battista Torti, 2",45.45788906,9.17735539,4b058879f964a52022c822e3
Teatro Ariberto,General Entertainment,Via Daniele Crespi 9,45.4573584,9.1742627,4b058880f964a5201dca22e3
Circolo Arci Cicco Simonetta,Comedy Club,Via Cicco Simonetta 16,45.4562891,9.175637273,4c991346d4b1b1f7258fc435
Manatí,General Entertainment,Via Alessi 2,45.456014,9.176784,574cb09acd10c941118528bf
Revolver,Cocktail Bar,Piazzale Cantore 3,45.45561675,9.174089895,4bb512952ea195210df2a92f
Germi - Luogo di Contaminazione,Social Club,Via Cicco Simonetta 14/16,45.456431,9.175749,5d9cb6b35f00890007190a93
Numaplayground,General Entertainment,,45.457843,9.176673,5134c3bee4b04f7751c28fe1
LabArca,Theater,"Via Marco d'Oggiono, 1",45.45711,9.175691,59c413ac2079556b58a5e2ed
The Terrace M3C,General Entertainment,Via Cesare da Sesto 14,45.457491,9.172837,5169ba42e4b0aeffb6659102
Metropolis recording studio,General Entertainment,,45.455653,9.17738,4faa7f9ee4b04f8c94365fa3
Mind Puzzle,General Entertainment,Via Lanzone 31,45.45985668,9.174253703,55d64206498edb650daef636
Le Suite,Lounge,Via Carroccio,45.46062094,9.173700915,4c4028db3735be9a086b16a4
Grey's Room,Nightclub,Via Carducci 35,45.4638109,9.174710218,54309e42498ed6ec05400060
Bar Enni - Caffè Caribe,Lounge,,45.463984,9.173035,50f9b46be4b0d5fdfb53c7dc
Change Performing Arts,Performing Arts Venue,Via vincenzo monti 12,45.467307,9.174822,4c973668533aa0939cd7d745
Porto Di Mare Laursen,General Entertainment,,45.46562314,9.175405113,4f0dfbe9e4b08f6698eeadcb
Orchestrina allegra,Concert Hall,Piazza Luigi Cadorna,45.47053113,9.174517529,51078984e4b068357c0b3d44
La Triennale di Milano,Art Museum,Viale Emilio Alemagna 6,45.47224262,9.173506681,4b05887df964a52057c922e3
Bar Bianco,Cocktail Bar,"Viale Enrico Ibsen, 4",45.47354633,9.177277289,4bf2c4adaf659c74ae09d847
Old Fashion,Nightclub,"Viale Emilio Alemagna, 6",45.47294726,9.173743662,4b05887af964a52027c822e3
Teatro Continuo,Theater,,45.473294,9.175267,5d42d3b661c17f00080e1c13
Cavalli Club Milano,Nightclub,Via Luigi Camoens,45.47340273,9.173201306,4b058879f964a52002c822e3
Club Haus 80's,Lounge,Parco Sempione,45.47353615,9.177434219,4dd02683d4c065592fa934a6
Just Cavalli Cafè,Lounge,,45.4733051,9.173080847,536e0476498e4e19faaff737
Nesquik 40,General Entertainment,,45.47318889,9.172916223,4e918b29d3e3187fc35190c0
Camparitivo in Triennale,Café,"Triennale di Milano, Viale Emilio Alemagna, 6",45.47252692,9.174585187,4bdc3965c79cc928ac9c85e9
Popstarz,Nightclub,,45.47300127,9.17401232,4f99dc1ee4b0c1fd75314d8b
Byblos Fashion Show,General Entertainment,Castello sforzesco,45.47314562,9.176539324,4f4a3cdde4b082dc5829523a
Teatro dell'Arte,Theater,Viale Alemagna 6,45.47216977,9.173884392,4bfacdea328d76b03dfc14ec
Il Club delle Mamme,Building,"Via Canonica, 20",45.47809058,9.175955057,4eb2621e4fc61d1983242475
D.Work,Piano Bar,,45.481088,9.173313,5d752dca6c160b00082b008a
Studio Area 22,General Entertainment,Via giusti 22,45.4802379,9.17612392,4df373fc7d8b18e1722ee3b9
米兰之夜ktv,Nightclub,via signorelli 2,45.481402,9.173831,58496a3bca10700aaeddb8ea
Circolo Alessandro Volta,General Entertainment,Via Giusti 16,45.48023185,9.177003707,4cae132dd1f8b60c997474c6
StudioArea22,General Entertainment,"Via Giusti, 22",45.48014055,9.176467857,51aa4b9b498e1786d0476091
Centro Yoga,General Entertainment,,45.48064371,9.174451306,4da7f20843a12d0c26457eb3
Melros Production,General Entertainment,Via Paolo Sarpi 21,45.481085,9.17659,4cdbc4d34006a1431865dab2
Radio Kiss Kiss,Radio Station,Via Aleardo Aleardi 14,45.48257735,9.173733204,4f5770afe4b0720e069e173f
L'Aperitivo del Milanese Imbruttito,Nightclub,Via Procaccini 4,45.48269,9.176743,5167241ae4b0b6acd58fd744
Accademia del Gioco Dimenticato,General Entertainment,,45.484346,9.17565,52d15fc3498eb608a1b2f073
360 Fx,General Entertainment,via Signorelli 4,45.48184311,9.173492136,4cda6e3f958f236aedc1a603
Cattedrale Fabbrica Del Vapore,Rock Club,,45.48397074,9.175633848,4d8d06806174a0932933a7e3
Il Tram della Cesira,Nightclub,,45.48491669,9.174776077,50687cf8e4b0058e9da242a9
Byblos Milano,Nightclub,"via Messina, 38",45.48626919,9.173948138,505b653ce4b04971505b25d6
B38 Club Milano,Nightclub,Via Messina 38,45.48622624,9.173828549,59f470b581635b6a63c4191c
Tempio Del Futuro Perduto,Cultural Center,Via Luigi Nono 9,45.486494,9.174853,5b2d84a5b6eedb002cf6c74f
RAM Studios,General Entertainment,Via Luigi Nono 7,45.48534443,9.175956054,4f218ab0e4b0e2de57dcf539
Evasion Escape Room,General Entertainment,"via Principe Eugenio, 22",45.49001964,9.174030249,56100960498ebe207b01767c
Dogana Di Milano,Concert Hall,,45.49404906,9.177543329,559ab18d498ef5a274e88271
Halloween Party,General Entertainment,"Via Francesco Brioschi, 43",45.443293,9.1811902,4ccde48c063a721e3951979a
la segheria,General Entertainment,Via Meda 24,45.44424438,9.17873764,516d9aabe4b0d2a1839d241b
Spazio Ctas,Theater,via pomponazzi,45.441961,9.181324,4dc6e49ab0fb5556cd14e782
Casa del popolo elettronico,Concert Hall,Via tibaldi,45.4443,9.18086,54d206e1498ec1d9d318b2bd
Teatro Caravaggio,Theater,,45.44390087,9.179855511,4e0cdad1d4c07c82a2e06c41
Spazio Eventi la Segheria,Music Venue,via Meda 24,45.44306315,9.178897389,4ddaa7e87d8b3226643b84b7
La Fabbrica dell'Esperienza,Theater,Via Francesco Brioschi 60,45.44164397,9.181580564,52ab22b1498e500541a58dc8
Utopiabāā,Theater,"via Pietro Pomponazzi, 21",45.442142,9.181169,4feb5a6de4b061f7e61dbcd7
Transito,General Entertainment,Via Pomponazzi 1,45.44156,9.179441,507c66d3e4b0abb0a087c14b
Auditorium di Milano,Performing Arts Venue,Largo Mahler,45.44641957,9.179187136,4b058881f964a52048ca22e3
CHE studio,Concert Hall,Via Brioschi 24,45.445872,9.180294,510bb3ebe4b01d3ae2438a86
Rainbow Kids,General Entertainment,,45.447614,9.178723,58637742e386e329a4ba6f65
Marcello Happy B Day Party,General Entertainment,,45.445109,9.181824,4fe8d1f9e4b0f742f957d244
The Beaver Brothers,Nightclub,Corso San Gottardo 42,45.4479271,9.179219306,51309b1de4b0a08cc4156805
Boteco Brasileiro,Lounge,"Via Ascanio Sforza, 31",45.449242,9.177497,5782d44c498eb82e0f99117b
Baby Farm,General Entertainment,,45.449643,9.17938,5884c93c4bafb72b41512d4e
Teatro Cinque,Theater,"Via Cardinale Ascanio Sforza, Milano",45.44866997,9.177526527,4f942181e4b015eb3e22932f
DCS IHQ,General Entertainment,,45.450819,9.180252,523d38b611d26840a95d6904
Brasil Samba Music,Music Venue,4 Via Emilio Gola,45.44873468,9.177529838,4b05887af964a5203fc822e3
villa rahnema,General Entertainment,,45.44958365,9.177634266,4ffc97dbe4b0be81cf57d83f
Centro Studio Attori,Theater,Via Ascanio Sforza,45.448666,9.177681,4ec2b87bb8f7a3b7f9664245
#cookebook,General Entertainment,Alzaia Naviglio Pavese 16,45.44997943,9.177424504,528df010498ea4889bda4238
Corso San Gottardo 15,General Entertainment,,45.4505415,9.180251203,51717191e4b0128d43fc6c37
Stardust Factory,Music Venue,Corso di Porta Ticinese,45.45456167,9.180525541,4eb33082a17cab6127e27d31
Carosello - Spot Conad,General Entertainment,Piazza Sant'Eustorgio,45.453733,9.180695,51803acb498e6399de5b9297
What Women Drink,General Entertainment,,45.454588,9.180595,505a0fd2e4b09176b44e75cf
Coppa Cobram: l'inizio.,General Entertainment,,45.45240021,9.180150986,50558d37e4b09a662dd60614
PianoLink,Concert Hall,,45.45209,9.181939,5713ab15cd103d0071d00c98
Il Ricovero Delle Anime,Lounge,,45.45160544,9.180731869,4f4e7c4be4b0577d8200ea0c
The Impossible Society,General Entertainment,Corso Porta Ticinese 107,45.453958,9.180462,56771063498e5b59aac9e935
stradina di st. eustorgio,Music Venue,piazza sant'eustorgio,45.45325213,9.18109417,4f744fb97716f0913c32c01b
iNStradaMI,General Entertainment,via Corsico,45.45280075,9.180546761,52627bd411d2f438d7290d5f
Bridge Milano,General Entertainment,,45.457728,9.179081,51e2ce8c498e129a746cdd91
Ralph's,Cocktail Bar,Via De Amicis 4,45.45787713,9.18091456,5176c888e4b0d40cc5610f9a
Coquetail,Lounge,,45.456402,9.180796,4c9bb29a9975a143eb8d2bcf
Orchestra Sinfonica di Milano Giuseppe Verdi,Opera House,Largo Gustav Mahler,45.45709152,9.180868087,559dab0b498e78a87b59f130
Silent Disco,Nightclub,,45.45766,9.181284,5234f061498eda22b043c862
Tube Club,Nightclub,Corso di Porta Ticinese 30,45.457973,9.180626,5914a016dd70c523e616d42f
Casio G-Shock Beat Event,General Entertainment,,45.456393,9.18073,5170104be4b092fc77ac66eb
Teatro Vetra,Music Venue,,45.45704793,9.18117801,56dbde62498e53f5ff92e7dd
Mono Studio,Music Venue,,45.45653895,9.180700028,4ca1e53e46978cfafeacbf7f
Via Arena,General Entertainment,Via Arena,45.45503496,9.178142818,4cefbce57b943704dca73453
Blackout Club Milano,Nightclub,32 Corso di Porta Ticinese,45.458257,9.181057,5bda89a36adbf5002c166861
Via Circo 12!,Lounge,,45.4602307,9.1786257,4f95463be4b04c0ca05b4ead
Teatro Alle Colonne,Theater,Corso di Porta Ticinese 45,45.45813353,9.181432073,4d42ac7c90f388bf84254c01
Il Teatro,General Entertainment,,45.45954013,9.180227134,4fe57d58e4b0b901afb33c66
Archivio Teatro alla Scala,General Entertainment,,45.460679,9.181993,53a058fc498efdb7c04588c3
Teatro Arsenale,Theater,via Correnti 9,45.45945365,9.179931806,4c499eb09e3e2d7f89870349
L' Espace Privé,General Entertainment,Via Del Torchio,45.46047406,9.181043157,4ee54e3129c220f9728dd7c7
Philipp Plein Casino,Nightclub,,45.45894076,9.179742701,51c624a0498e32a317388e3b
Prina - scuola di musica,General Entertainment,,45.459539,9.181284,5261682f11d256bb9ddb5cac
Scottadito,Lounge,Corso Di Port Ticinese 32,45.458201,9.180956,563e7b9ccd100389c08da7a4
HFFA,General Entertainment,,45.461984,9.181866,5076f21ee4b0214d6503d555
Insolito Cinema,General Entertainment,,45.463566,9.179164,51e59563498eef8b5554a3d5
Funlab Workshop,General Entertainment,"Via Gorani, 5 (Cordusio)",45.46454027,9.181362391,5237ac1b8bbdddd1d132f344
Teatro Litta,Theater,24 Corso Magenta,45.46600347,9.177762327,4b058880f964a5200eca22e3
Sala Cavallerizza (teatro Litta),Theater,,45.46560659,9.177963878,4df513026284fefe8fc7ed35
Teatro Dal Verme,Theater,"Via San Giovanni sul Muro, 2",45.46710499,9.181457551,4b058881f964a52082ca22e3
spazio cairoli,General Entertainment,,45.466335,9.181955,542bb737498e649a567c0cd5
Claustrophobia Milano,General Entertainment,,45.46793,9.178616,56db0d8bcd103f495eb6f007
Forum ANES,Theater,Corso Magenta 24,45.466623,9.1776,4e9e871129c244b4ef236716
Revolution Dept,General Entertainment,Corso Magenta 7,45.465499,9.179741,5579b55a498e37ac9110975d
whatsapp ina bak,Comedy Club,,45.47003937,9.179305077,5478a423498e40507020b261
Babbo Running,General Entertainment,Piazza Castello,45.46936059,9.181684699,4eeda51be5faa560f172e556
Deejayten Village,General Entertainment,,45.47130104,9.177889939,52591462498e7ef37dca3d18
"Caccia Al Tesoro "" Scopri Milano Vinci La Spesa""",General Entertainment,Via Beltrami,45.468672,9.181866,50790fa7e4b0c31686e141f6
Roccobarocco Fashion Show,General Entertainment,,45.47007117,9.179810609,4f4646d2e4b07a6329c876d9
Strasingle,General Entertainment,,45.469267,9.181356,51c6ab4d498ebaa35dd691b2
MilanoBookCity,General Entertainment,,45.4695034,9.180639267,5467753c498e74d3bc189cdf
Milano Film Festival,General Entertainment,,45.47172396,9.178391282,55f865f7498e67cfe93029d1
Capodanno Celtico,General Entertainment,,45.47180125,9.178569228,4ccc6abb72106dcbc6d09b99
PinC Mondiale,General Entertainment,Viale Gerolamo Gadio,45.47210958,9.178776741,4c164366a9c220a1fc525a9d
Heaven,Nightclub,17 Via Fiori Chiari,45.4730313,9.181398795,4b05887af964a52052c822e3
Piccolo Teatro Strehler,Theater,Largo Antonio Greppi 1,45.472053,9.182118202,4b058880f964a5200bca22e3
Caffè Etiko,Lounge,,45.477615,9.177806,56f1992d498e60b366a93568
sforzinda,General Entertainment,,45.4764,9.181,50bb35cde4b0e2256150f051
Slash@MilanoJazzin'Festival,Music Venue,,45.476479,9.177861,4e31bb38fa76634e16c46bab
Bombclub,Nightclub,,45.477856,9.181242,5a18a91b18d43b3a0c467665
Cafè Etniko,Lounge,"Via Luigi Canonica, 14",45.47761755,9.177530475,4b058877f964a5206fc722e3
Coccoluto@milano jazzin festival,Jazz Club,,45.47727716,9.179819616,4e3464906284ea7e10f5133d
Cornetto Summer Of Music Tour Parco Sempione,Rock Club,,45.475376,9.17816,51a0bea4498efd44c84a0c0e
Osteria di Porta Volta,Music Venue,14 Viale Montello,45.480126,9.179174,4b05887af964a52067c822e3
Ghetto YiLmazZ,General Entertainment,,45.478904,9.18084,50ceaa24e4b0ed7c4714294f
Reparto Cinema,General Entertainment,Via Niccolini 2,45.47920067,9.177647797,4d46cdff1911a09366ffeed8
bramante 32,General Entertainment,Via bramante 32,45.48117928,9.179801176,4fb12595e4b05b8b56c56091
HULU Lounge Bar,Lounge,Via Bramante 9,45.479273,9.179946,5d1d0df76d22da0023ebde62
Sarpi 6,General Entertainment,Paolo Sarpi 6,45.48180132,9.180089456,515deceee4b0944d8bdef989
Film Master Srl,General Entertainment,"Via Carlo Farini, 4",45.48304436,9.182228704,4e0896d06284d9ee92dc20f8
Avangard Event,Nightclub,Via Paolo Sarpi 6,45.482118,9.179932,515de811e4b020711eb24269
Spazio Sarpi6,General Entertainment,Via Paolo Sarpi 6,45.48201646,9.180068666,511e7f2fe4b0eaecfc23f35d
indiehub,Music Venue,via bramante,45.48257065,9.178019524,5247dfbc11d249341302e7dc
Boscaiola 14,Lounge,Via Della Boscaiola 14,45.49013938,9.182350915,51607784e4b027d8435fa340
De Sade,Nightclub,Via Valtellina 21,45.49427263,9.181770796,4b05887bf964a5206dc822e3
Area 21,Nightclub,Via Valtellina 21,45.49426082,9.181886768,503f885be4b081f565d45d1f
Club Haus 80's,Nightclub,"Via Valtellina, 21",45.49429581,9.181967047,523c800b049301ac0123ee0d
Le Cannibale Club,Nightclub,Via Valtellina 23,45.49418421,9.182127536,55f321f5498e93d5f9faacfd
Tibaldi 66,Comedy Club,Viale Tibaldi 66,45.44492213,9.185935832,4f6bb185e4b0dca2deb7d09f
Lardo&Bisaccia,General Entertainment,Piazza bibbiena 1,45.44531847,9.184904088,4d41dac189c3a143aa3df283
Officine cocktail bar,Lounge,Via Giovenale 7,45.44990691,9.184522558,579b9c5d498ee786362a8bf6
Fly Fisher Club,General Entertainment,Piazza Tito Lucrezio Caro 7,45.449406,9.183548,4dd5685fd1647fcf3e1948c7
M.A.C.,Music Venue,Piazza Tito Lucrezio Caro 1,45.44925686,9.183019154,552eaa0b498e978b40d2deae
Club Curti,Nightclub,,45.448044,9.185908,5c683f87065ef5002c149f00
Studi Televisivi Class Editori,General Entertainment,,45.45298179,9.185356485,4dfa0296b0fb0401c7f6ecf8
Festone Di MLGD,Nightclub,Via Calatafimi,45.453651,9.182939,515efc24e4b0a90e6ce091f2
Best.Club.Milan.Is.Our.AudiAllRoad,Music Venue,"Every Cool Place, Every Street, Every Party of Milan",45.452531,9.18681,4eaca594b80323ec921facff
Photo Art,General Entertainment,,45.45147512,9.184236779,518b6915498e6fdb0065e2dd
PJ House,Lounge,Corso Italia 68,45.452739,9.186276,4d30ce56619f6ea85dd23883
Eat.List Milano @ Tip&Coffee,Lounge,Via Wittgens,45.45737355,9.183782333,4d55b4dcb4deb1f79eb2077a
piano terra,Comedy Club,Via Confalonieri 3,45.45705795,9.186061859,511e9733e4b0e64a2d5cefad
TOM - The Organic Market,Nightclub,Via Molino Delle Armi 32,45.45674555,9.183933224,51158e1ce4b0e006a3bdf33c
Fondazione Gioventù Musicale d'Italia,General Entertainment,"Via Santa Croce, 20122 Milano",45.45644923,9.183366255,4f671fd1e4b0e30d22ff0bfb
Flying Circus,Nightclub,Piazza Vetra 21,45.45745667,9.183004182,4b05887af964a52023c822e3
Olympia Milan,Music Venue,,45.4566919,9.1839563,57036b74cd1091aff823759e
Volt,Nightclub,Via Molino delle Armi 16,45.45673674,9.184066395,5839016c44587f27e93b46da
Trekking Italia Amici del Trekking e della Natura,General Entertainment,Via Santa Croce 2,45.45667268,9.183182704,4faf7d81e4b02f54b87fe89f
Consolle Luke,Nightclub,,45.45657111,9.184553983,4f5a8c52e4b036906f47cf75
Ubi Maior,General Entertainment,Via Crocifisso 18,45.457191,9.185419,4da753a7cda1480291cdbe0c
Glamour Life,Coffee Shop,Via Wittgens 1,45.45771662,9.183975079,4e8ea445f5b90ec6782268d4
teatro philipp plein milano,Theater,Via San Vito 5,45.45900999,9.182326275,505e40bbe4b008a519638514
Mini Artfactory,General Entertainment,via gaudenzio ferrari,45.45820374,9.184257683,4e99cc54cc215f3adc8832f2
Teatro Vetra Milano,General Entertainment,,45.45924567,9.182531324,54ecdeb2498e12a95dcb3e73
Folder Theatre Company,Theater,Via disciplini 12,45.458282,9.18539,4ce2faf1910ea1cd0a32737b
Sala Delle Colonne Image Building,General Entertainment,,45.460315,9.183302,509b97b3e4b04527ff44de1e
#MINI Paceman Loft,General Entertainment,,45.4616987,9.185700764,513221ece4b0dc200b3b7411
Kinect For Xbox 360 Experience Truck,General Entertainment,,45.461566,9.185771,4e745e94d22d80eb32b64a7d
Accademia del Teatro alla Scala,General Entertainment,,45.46190074,9.182410061,4eea1d394901326b61766bd3
Cinema Centrale Multisala,Movie Theater,Via Torino 30/32,45.46204657,9.185953205,4b058880f964a5202aca22e3
Bubbles,Lounge,,45.463207,9.186017,562a7bf5498e154e03385a66
Sala Stampa Milano,General Entertainment,"Via Cordusio, 4",45.46481871,9.185210526,4bcd70abb6c49c74915e9591
Absolut İce Bar Milano,Nightclub,,45.46250203,9.186603128,50315bfbe4b0c518269ce255
Società Milanese per la Caccia a Cavallo,General Entertainment,Piazza Sant'Alessandro 6,45.46153645,9.185790028,4ce4084870236a31f334cc63
Creative Team @Mind Agency,General Entertainment,piazza San Sepolcro 1,45.461553,9.185813,4e6721c5e4cdfdecb029e7c1
Beautiful Information,General Entertainment,Via Dante,45.46654113,9.18458884,53186c6411d2e09af092a4a2
Le Banque,Nightclub,Via Bassano Porrone 6,45.46612,9.18679,4d8d4700d00a6ea84af39e4f
#broletto39,Nightclub,,45.46815777,9.184839903,51b8c93f498e269185923bd1
Chiostro Nina Vinchi,General Entertainment,Via Rovello 2,45.466771,9.185107,52984d06498ef27b0fe34872
Garden Gallery,Nightclub,3 Via Meravigli,45.46606918,9.184805818,4b05887af964a52064c822e3
Candy Bar,General Entertainment,Via Bassano Porrone 6,45.46615704,9.187062258,4f528678e4b0ddd8f72e6204
Auditorium Agliardi,Concert Hall,,45.466474,9.18243,4fa85822e4b07e184789d66c
Sionis,Lounge,Via Giulini 5,45.46704757,9.183945152,4d0518f6347da1cd48372f8f
M.I.B,Nightclub,Via Gaetano Negri 10,45.46532307,9.183467008,4e751e79b0fb9680330f519d
Piccolo Teatro Grassi,Theater,"Via Rovello, 2",45.46660517,9.184682428,4c7cc837aa3ba093039bab74
The Future In The Making,General Entertainment,,45.46633465,9.185881131,4f8daa47e4b0194668d37620
Goodbye Pernice Day,Nightclub,Piazza Affari,45.46523586,9.183126139,4ef0b6998b81e3067f8021cb
TEDxMilano,Theater,Via Rovello 2,45.466652,9.184875,51a9b3b7498ed257cdfc51b0
Via Bergognone 59,Concert Hall,,45.4676523,9.183003417,52400bcb11d23b2c5bf1aa45
Spazio Dante,General Entertainment,,45.46744886,9.183737,4bfac5ca328d76b095f114ec
Festival Mix Milano,General Entertainment,Largo Greppi 1,45.46669605,9.184682965,51c039217dd2bfd21ec17db2
Arci Ohibò,Music Venue,,45.4654219,9.1859243,59bf77e5fd9d73213eeae7b8
Manfredo Lounge Bar,Lounge,,45.466595,9.182984,582ef07aae97566eff6eca54
Charro Cafè,Nightclub,7-9 Via Santa Maria Segreta,45.46506974,9.184607675,4b05887af964a5204cc822e3
Circo Massimo,Nightclub,Milano,45.46570587,9.185258865,55fc8ce5498eb3a5d5123c7b
Trottoir (Le),Nightclub,2 Via Tivoli,45.471117,9.184165,4b05887af964a5202dc822e3
Pied-á-terre Narra,Nightclub,Via ponte vetero 11,45.46966058,9.185037017,56a93b7f498ec4b2409d3aba
Brera Outdoor Village,General Entertainment,,45.46833028,9.185400669,4f91b2e0e4b048074fad0e76
NAPKIN,Lounge,,45.47055215,9.184900246,4ecbbd7e722efb00f89f42e3
Scuola Musicale Di Milano,Music Venue,Via della Commenda 5,45.470614,9.1832503,5234784811d2e5a53e4750dd
Slava Snow show,Theater,,45.470708,9.184191,4ca4d6d6750ca09352e02467
Brera Garden Floor,Lounge,Via dell'Orso 7,45.46897229,9.186906239,4fabca9fe4b0d040d89222fb
heartspace,General Entertainment,,45.46893856,9.186308293,4f68c059e4b053c5171229b4
Circolo Di Presidio Dell' Esercito Di Milano,General Entertainment,"Via Brera, 15",45.47045291,9.186566824,51d5bd2e498e1be2d7e0ef2c
CLICQ-NIC DESIGNSTORE,General Entertainment,Via Ponte Vetero 13,45.46953643,9.185171127,4f83ee444fc6e38b2cc9d6d8
Leo Burnett Theater of Imagination,Theater,Foro Buonaparte 22,45.47142605,9.183607523,4cf76fa60a71224b70792393
MostraMI,General Entertainment,Corso Garibaldi 27,45.47303336,9.183668693,4fcb619de4b0b278fb4ae094
Mix Festival,General Entertainment,,45.47218098,9.182615675,4de12c3d18380dc4dd42519b
The Kids Road,General Entertainment,via Palermo 1,45.47487396,9.186247699,4f6af6d0e4b07199a8cdb67d
Kia Lounge,Lounge,Corso garibaldi,45.474584,9.183367,4ddbf39d22719ef54b557bd1
